c0,c1,c2,c3,c4
29.0,47.0,14.0,53.0,45.0
27.0,44.0,12.0,48.0,44.0
25.0,42.0,9.0,43.0,46.0
20.0,44.0,8.0,47.0,42.0
18.0,40.0,10.0,32.0,42.0
18.0,39.0,3.0,32.0,42.0
18.0,41.0,3.0,34.0,41.0
22.0,42.0,7.0,28.0,45.0
26.0,44.0,6.0,42.0,45.0
37.0,51.0,9.0,43.0,50.0
43.0,52.0,11.0,62.0,55.0
59.0,63.0,18.0,60.0,63.0
67.0,69.0,19.0,69.0,64.0
86.0,81.0,39.0,81.0,83.0
92.0,87.0,46.0,94.0,86.0
112.0,98.0,62.0,91.0,96.0
114.0,104.0,64.0,98.0,98.0
131.0,102.0,80.0,113.0,113.0
130.0,105.0,70.0,113.0,103.0
141.0,114.0,86.0,133.0,120.0
142.0,115.0,89.0,124.0,114.0
147.0,114.0,98.0,110.0,119.0
149.0,120.0,107.0,127.0,122.0
150.0,123.0,108.0,134.0,119.0
150.0,121.0,99.0,132.0,116.0
150.0,122.0,108.0,129.0,124.0
149.0,117.0,111.0,141.0,117.0
152.0,108.0,114.0,143.0,121.0
151.0,109.0,115.0,147.0,113.0
152.0,105.0,116.0,155.0,120.0
151.0,118.0,99.0,155.0,130.0
151.0,110.0,112.0,145.0,123.0
151.0,108.0,119.0,144.0,117.0
149.0,107.0,111.0,132.0,114.0
147.0,106.0,109.0,130.0,111.0
139.0,96.0,96.0,130.0,95.0
126.0,83.0,73.0,117.0,82.0
115.0,77.0,67.0,120.0,77.0
105.0,72.0,61.0,106.0,75.0
99.0,68.0,54.0,91.0,73.0
99.0,65.0,45.0,99.0,74.0
97.0,69.0,42.0,94.0,68.0
93.0,67.0,49.0,90.0,75.0
85.0,65.0,40.0,83.0,68.0
73.0,62.0,45.0,75.0,62.0
59.0,54.0,33.0,67.0,60.0
201.0,251.0,69.0,37.0,162.0
184.0,180.0,49.0,35.0,106.0
184.0,158.0,40.0,23.0,87.0
165.0,146.0,32.0,26.0,77.0
164.0,103.0,30.0,24.0,45.0
164.0,132.0,29.0,21.0,64.0
154.0,119.0,21.0,24.0,54.0
150.0,114.0,23.0,22.0,50.0
154.0,106.0,28.0,25.0,44.0
157.0,93.0,40.0,30.0,36.0
168.0,113.0,41.0,43.0,52.0
175.0,166.0,68.0,65.0,96.0
191.0,193.0,68.0,65.0,119.0
205.0,325.0,90.0,80.0,223.0
213.0,322.0,102.0,87.0,224.0
234.0,516.0,143.0,106.0,376.0
246.0,486.0,144.0,105.0,356.0
263.0,636.0,165.0,122.0,475.0
267.0,579.0,165.0,142.0,433.0
271.0,686.0,193.0,148.0,518.0
282.0,584.0,190.0,163.0,442.0
279.0,689.0,200.0,164.0,524.0
284.0,600.0,205.0,162.0,459.0
289.0,715.0,201.0,155.0,546.0
289.0,560.0,188.0,159.0,431.0
599.0,561.0,192.0,171.0,433.0
488.0,522.0,210.0,169.0,403.0
347.0,588.0,194.0,148.0,454.0
294.0,527.0,184.0,150.0,408.0
299.0,512.0,173.0,152.0,398.0
280.0,462.0,166.0,149.0,360.0
278.0,412.0,202.0,161.0,324.0
286.0,496.0,182.0,153.0,386.0
300.0,481.0,181.0,145.0,376.0
273.0,463.0,192.0,154.0,362.0
277.0,441.0,157.0,152.0,344.0
273.0,498.0,169.0,126.0,384.0
279.0,510.0,159.0,146.0,390.0
255.0,588.0,156.0,142.0,443.0
262.0,456.0,145.0,119.0,340.0
255.0,459.0,132.0,125.0,339.0
260.0,459.0,125.0,130.0,336.0
268.0,462.0,133.0,123.0,338.0
256.0,400.0,131.0,115.0,291.0
248.0,500.0,127.0,113.0,364.0
251.0,498.0,132.0,95.0,359.0
222.0,390.0,103.0,85.0,275.0
211.0,404.0,73.0,71.0,281.0
44.0,55.0,27.0,79.0,54.0
35.0,57.0,16.0,69.0,48.0
29.0,51.0,17.0,67.0,45.0
27.0,49.0,18.0,67.0,44.0
25.0,55.0,13.0,69.0,44.0
20.0,40.0,9.0,64.0,42.0
18.0,41.0,11.0,54.0,47.0
18.0,38.0,4.0,55.0,41.0
18.0,39.0,8.0,55.0,42.0
22.0,43.0,10.0,55.0,45.0
26.0,53.0,11.0,58.0,45.0
37.0,55.0,8.0,67.0,51.0
43.0,64.0,10.0,70.0,55.0
59.0,67.0,19.0,75.0,66.0
67.0,72.0,22.0,77.0,70.0
86.0,84.0,36.0,86.0,79.0
92.0,95.0,44.0,87.0,82.0
112.0,103.0,67.0,102.0,95.0
114.0,107.0,61.0,117.0,99.0
131.0,123.0,83.0,112.0,117.0
130.0,115.0,82.0,121.0,110.0
141.0,122.0,92.0,135.0,114.0
142.0,130.0,91.0,138.0,116.0
147.0,133.0,104.0,143.0,124.0
149.0,125.0,109.0,146.0,123.0
150.0,138.0,109.0,145.0,127.0
150.0,124.0,106.0,144.0,124.0
150.0,124.0,116.0,136.0,115.0
149.0,134.0,116.0,142.0,120.0
152.0,133.0,112.0,152.0,126.0
151.0,127.0,119.0,144.0,120.0
152.0,136.0,119.0,149.0,121.0
151.0,132.0,114.0,157.0,127.0
151.0,125.0,119.0,159.0,123.0
151.0,126.0,122.0,154.0,126.0
149.0,121.0,116.0,159.0,115.0
147.0,121.0,131.0,154.0,107.0
139.0,101.0,101.0,147.0,104.0
126.0,94.0,92.0,121.0,98.0
115.0,82.0,70.0,115.0,87.0
105.0,77.0,55.0,105.0,79.0
99.0,84.0,45.0,101.0,82.0
99.0,78.0,55.0,108.0,80.0
97.0,77.0,59.0,98.0,80.0
93.0,77.0,55.0,97.0,79.0
85.0,70.0,46.0,98.0,74.0
73.0,69.0,42.0,92.0,64.0
59.0,61.0,35.0,79.0,62.0
196.0,234.0,63.0,42.0,150.0
189.0,199.0,41.0,30.0,120.0
176.0,169.0,36.0,28.0,95.0
172.0,158.0,38.0,22.0,86.0
170.0,104.0,32.0,19.0,45.0
163.0,110.0,28.0,22.0,48.0
155.0,111.0,23.0,24.0,48.0
157.0,114.0,29.0,23.0,50.0
153.0,108.0,28.0,28.0,46.0
161.0,123.0,43.0,30.0,58.0
170.0,131.0,46.0,45.0,66.0
185.0,167.0,63.0,61.0,96.0
183.0,208.0,69.0,63.0,130.0
210.0,335.0,99.0,82.0,230.0
214.0,391.0,106.0,78.0,275.0
242.0,435.0,141.0,100.0,315.0
251.0,525.0,152.0,114.0,385.0
270.0,643.0,195.0,137.0,480.0
260.0,545.0,180.0,154.0,408.0
275.0,686.0,200.0,179.0,519.0
276.0,668.0,188.0,166.0,505.0
281.0,718.0,197.0,183.0,546.0
288.0,664.0,202.0,184.0,506.0
414.0,690.0,207.0,206.0,527.0
595.0,615.0,208.0,184.0,472.0
600.0,633.0,201.0,170.0,486.0
590.0,520.0,188.0,154.0,402.0
568.0,534.0,201.0,153.0,413.0
477.0,527.0,192.0,161.0,408.0
427.0,498.0,185.0,154.0,387.0
298.0,498.0,128.0,141.0,387.0
437.0,461.0,211.0,146.0,360.0
283.0,362.0,217.0,154.0,286.0
277.0,386.0,213.0,153.0,304.0
319.0,354.0,169.0,156.0,280.0
288.0,377.0,177.0,158.0,296.0
288.0,391.0,168.0,149.0,305.0
286.0,423.0,152.0,144.0,325.0
260.0,555.0,149.0,140.0,419.0
259.0,524.0,156.0,122.0,391.0
258.0,426.0,130.0,132.0,314.0
263.0,474.0,126.0,121.0,347.0
257.0,453.0,138.0,117.0,332.0
250.0,478.0,141.0,123.0,349.0
246.0,445.0,250.0,97.0,323.0
245.0,501.0,290.0,117.0,362.0
226.0,421.0,117.0,77.0,298.0
211.0,322.0,86.0,65.0,220.0
164.0,150.0,42.0,28.0,81.0
159.0,135.0,46.0,18.0,68.0
151.0,119.0,27.0,19.0,54.0
149.0,94.0,27.0,17.0,35.0
154.0,86.0,24.0,21.0,29.0
148.0,94.0,27.0,17.0,34.0
152.0,90.0,32.0,26.0,31.0
160.0,92.0,47.0,32.0,34.0
172.0,117.0,61.0,42.0,54.0
187.0,120.0,79.0,72.0,60.0
343.0,165.0,105.0,122.0,100.0
475.0,245.0,160.0,198.0,172.0
324.0,337.0,212.0,232.0,250.0
338.0,610.0,201.0,243.0,467.0
503.0,746.0,199.0,312.0,576.0
615.0,748.0,524.0,610.0,587.0
453.0,753.0,405.0,350.0,590.0
540.0,621.0,489.0,303.0,490.0
403.0,575.0,503.0,161.0,451.0
329.0,617.0,292.0,153.0,480.0
194.0,591.0,240.0,152.0,454.0
198.0,592.0,212.0,152.0,453.0
266.0,558.0,233.0,146.0,427.0
427.0,616.0,219.0,144.0,471.0
489.0,588.0,209.0,140.0,450.0
309.0,590.0,231.0,139.0,453.0
350.0,529.0,232.0,136.0,407.0
361.0,642.0,236.0,142.0,494.0
306.0,608.0,293.0,140.0,470.0
583.0,560.0,242.0,152.0,440.0
590.0,523.0,252.0,151.0,417.0
563.0,539.0,251.0,154.0,434.0
556.0,499.0,266.0,125.0,405.0
497.0,636.0,254.0,127.0,510.0
621.0,619.0,204.0,131.0,506.0
585.0,632.0,239.0,146.0,512.0
616.0,603.0,189.0,126.0,483.0
699.0,551.0,165.0,130.0,436.0
306.0,610.0,186.0,100.0,468.0
272.0,574.0,154.0,90.0,433.0
255.0,493.0,132.0,89.0,367.0
243.0,465.0,142.0,86.0,340.0
246.0,499.0,128.0,89.0,365.0
297.0,461.0,110.0,77.0,333.0
300.0,369.0,109.0,67.0,260.0
262.0,348.0,93.0,63.0,239.0
248.0,277.0,79.0,47.0,183.0
215.0,196.0,65.0,34.0,119.0
39.0,34.0,70.0,75.0,28.0
25.0,24.0,57.0,69.0,25.0
29.0,21.0,47.0,61.0,22.0
23.0,17.0,55.0,58.0,20.0
18.0,22.0,58.0,61.0,26.0
21.0,15.0,38.0,57.0,19.0
24.0,14.0,35.0,53.0,17.0
22.0,11.0,33.0,53.0,16.0
24.0,9.0,35.0,47.0,14.0
30.0,11.0,38.0,49.0,19.0
44.0,12.0,39.0,53.0,17.0
52.0,16.0,52.0,63.0,20.0
65.0,22.0,61.0,62.0,27.0
73.0,33.0,81.0,70.0,29.0
81.0,36.0,83.0,68.0,34.0
84.0,50.0,114.0,77.0,38.0
93.0,53.0,110.0,86.0,40.0
120.0,61.0,133.0,100.0,45.0
146.0,64.0,134.0,92.0,45.0
147.0,77.0,177.0,116.0,50.0
143.0,81.0,164.0,122.0,53.0
170.0,92.0,181.0,128.0,58.0
181.0,92.0,206.0,123.0,62.0
182.0,101.0,211.0,141.0,70.0
171.0,103.0,217.0,138.0,68.0
180.0,114.0,230.0,139.0,72.0
171.0,101.0,217.0,153.0,69.0
175.0,108.0,220.0,145.0,70.0
132.0,110.0,214.0,143.0,65.0
177.0,119.0,225.0,148.0,70.0
149.0,113.0,214.0,144.0,70.0
160.0,109.0,226.0,146.0,76.0
158.0,108.0,222.0,131.0,79.0
171.0,105.0,228.0,157.0,74.0
171.0,113.0,208.0,168.0,75.0
177.0,117.0,210.0,154.0,73.0
160.0,107.0,198.0,158.0,76.0
154.0,82.0,170.0,141.0,64.0
128.0,78.0,156.0,132.0,67.0
129.0,69.0,134.0,114.0,50.0
116.0,66.0,130.0,117.0,46.0
121.0,65.0,122.0,103.0,47.0
108.0,59.0,116.0,114.0,53.0
101.0,62.0,127.0,100.0,50.0
97.0,62.0,117.0,101.0,48.0
88.0,64.0,94.0,85.0,46.0
68.0,51.0,92.0,78.0,41.0
50.0,42.0,74.0,83.0,36.0
31.0,23.0,52.0,28.0,20.0
25.0,17.0,49.0,22.0,16.0
20.0,12.0,39.0,18.0,13.0
19.0,11.0,38.0,17.0,10.0
17.0,10.0,36.0,16.0,12.0
19.0,8.0,35.0,15.0,10.0
24.0,7.0,34.0,16.0,9.0
30.0,9.0,43.0,20.0,12.0
45.0,11.0,51.0,25.0,15.0
68.0,19.0,89.0,37.0,27.0
119.0,28.0,101.0,52.0,33.0
195.0,48.0,152.0,89.0,48.0
252.0,65.0,185.0,119.0,58.0
268.0,103.0,233.0,171.0,71.0
305.0,133.0,219.0,190.0,71.0
223.0,178.0,248.0,219.0,75.0
178.0,173.0,267.0,212.0,74.0
176.0,149.0,259.0,204.0,75.0
166.0,179.0,265.0,172.0,72.0
180.0,188.0,269.0,164.0,67.0
173.0,144.0,246.0,148.0,66.0
168.0,107.0,235.0,146.0,71.0
153.0,107.0,258.0,136.0,136.0
159.0,100.0,271.0,131.0,62.0
146.0,96.0,272.0,138.0,62.0
161.0,119.0,277.0,133.0,65.0
150.0,112.0,281.0,134.0,66.0
150.0,98.0,304.0,140.0,77.0
161.0,97.0,367.0,151.0,77.0
157.0,103.0,313.0,172.0,75.0
165.0,114.0,350.0,184.0,76.0
165.0,111.0,315.0,180.0,73.0
165.0,100.0,311.0,193.0,76.0
162.0,103.0,379.0,184.0,68.0
162.0,148.0,753.0,194.0,65.0
179.0,145.0,645.0,191.0,68.0
135.0,120.0,401.0,198.0,72.0
144.0,110.0,196.0,173.0,63.0
102.0,95.0,178.0,160.0,61.0
97.0,84.0,148.0,130.0,53.0
87.0,64.0,114.0,127.0,43.0
82.0,56.0,155.0,108.0,48.0
81.0,64.0,126.0,113.0,47.0
73.0,55.0,109.0,103.0,41.0
80.0,50.0,108.0,88.0,37.0
56.0,45.0,94.0,87.0,36.0
39.0,43.0,71.0,79.0,25.0
36.0,30.0,64.0,80.0,24.0
83.0,68.0,218.0,228.0,173.0
86.0,63.0,161.0,179.0,127.0
74.0,65.0,146.0,148.0,98.0
63.0,63.0,120.0,162.0,81.0
64.0,62.0,218.0,190.0,72.0
58.0,57.0,133.0,113.0,68.0
52.0,62.0,67.0,79.0,49.0
47.0,59.0,194.0,92.0,45.0
44.0,59.0,165.0,91.0,34.0
51.0,63.0,211.0,74.0,43.0
47.0,67.0,152.0,83.0,42.0
49.0,76.0,217.0,54.0,69.0
60.0,77.0,223.0,87.0,87.0
69.0,82.0,283.0,132.0,163.0
72.0,87.0,206.0,145.0,130.0
85.0,97.0,286.0,136.0,190.0
58.0,103.0,161.0,160.0,174.0
95.0,113.0,144.0,198.0,273.0
105.0,125.0,136.0,243.0,298.0
118.0,134.0,173.0,263.0,407.0
118.0,133.0,268.0,360.0,478.0
144.0,155.0,307.0,344.0,507.0
139.0,156.0,308.0,354.0,462.0
149.0,158.0,386.0,391.0,475.0
151.0,273.0,434.0,402.0,458.0
153.0,164.0,417.0,437.0,467.0
147.0,175.0,391.0,442.0,456.0
153.0,229.0,311.0,426.0,475.0
150.0,380.0,274.0,453.0,436.0
181.0,164.0,282.0,414.0,436.0
147.0,166.0,310.0,414.0,408.0
151.0,158.0,291.0,599.0,402.0
265.0,163.0,281.0,558.0,417.0
145.0,157.0,331.0,802.0,385.0
141.0,156.0,285.0,765.0,293.0
139.0,150.0,348.0,849.0,304.0
142.0,156.0,397.0,366.0,357.0
135.0,158.0,341.0,396.0,459.0
127.0,147.0,289.0,463.0,373.0
137.0,145.0,242.0,327.0,338.0
131.0,138.0,212.0,333.0,308.0
142.0,122.0,205.0,362.0,351.0
126.0,117.0,206.0,345.0,329.0
120.0,108.0,237.0,360.0,327.0
108.0,107.0,236.0,261.0,311.0
96.0,90.0,216.0,226.0,293.0
79.0,74.0,203.0,167.0,213.0
74.0,74.0,191.0,208.0,169.0
166.0,154.0,157.0,116.0,83.0
153.0,292.0,139.0,98.0,184.0
148.0,119.0,133.0,54.0,54.0
147.0,121.0,123.0,64.0,54.0
152.0,99.0,125.0,27.0,37.0
144.0,96.0,125.0,37.0,35.0
148.0,78.0,132.0,29.0,22.0
157.0,85.0,154.0,34.0,28.0
165.0,106.0,147.0,49.0,46.0
185.0,134.0,186.0,85.0,70.0
193.0,184.0,195.0,138.0,114.0
269.0,280.0,283.0,206.0,198.0
295.0,340.0,307.0,314.0,251.0
382.0,658.0,342.0,607.0,502.0
388.0,691.0,333.0,654.0,534.0
578.0,867.0,348.0,609.0,676.0
575.0,891.0,316.0,600.0,693.0
478.0,867.0,332.0,562.0,672.0
318.0,827.0,322.0,578.0,637.0
315.0,750.0,316.0,787.0,577.0
303.0,551.0,284.0,424.0,422.0
302.0,558.0,276.0,411.0,426.0
295.0,561.0,257.0,417.0,427.0
311.0,583.0,266.0,398.0,445.0
295.0,559.0,262.0,446.0,427.0
306.0,618.0,245.0,370.0,473.0
304.0,586.0,251.0,400.0,448.0
316.0,600.0,280.0,414.0,461.0
302.0,672.0,265.0,392.0,517.0
476.0,569.0,267.0,411.0,446.0
604.0,576.0,289.0,497.0,454.0
594.0,580.0,200.0,546.0,463.0
641.0,523.0,165.0,674.0,421.0
490.0,534.0,357.0,1114.0,432.0
595.0,620.0,398.0,1096.0,504.0
579.0,639.0,408.0,1101.0,514.0
376.0,552.0,391.0,729.0,440.0
299.0,552.0,364.0,601.0,429.0
284.0,570.0,199.0,319.0,433.0
264.0,479.0,268.0,265.0,357.0
254.0,480.0,191.0,317.0,352.0
226.0,397.0,187.0,273.0,286.0
226.0,380.0,215.0,275.0,271.0
229.0,362.0,168.0,230.0,255.0
213.0,348.0,167.0,288.0,241.0
207.0,335.0,163.0,204.0,227.0
196.0,235.0,182.0,231.0,149.0
180.0,171.0,179.0,177.0,98.0
186.0,196.0,120.0,155.0,116.0
173.0,170.0,92.0,104.0,94.0
162.0,122.0,91.0,67.0,56.0
169.0,120.0,91.0,62.0,54.0
166.0,126.0,86.0,50.0,59.0
158.0,84.0,114.0,45.0,27.0
164.0,84.0,128.0,43.0,28.0
169.0,111.0,77.0,34.0,48.0
178.0,118.0,77.0,62.0,56.0
194.0,151.0,124.0,86.0,84.0
229.0,194.0,193.0,113.0,121.0
290.0,276.0,270.0,207.0,196.0
322.0,378.0,308.0,267.0,280.0
399.0,606.0,430.0,435.0,464.0
456.0,743.0,440.0,567.0,575.0
657.0,884.0,326.0,635.0,690.0
666.0,907.0,321.0,619.0,705.0
697.0,891.0,380.0,540.0,692.0
598.0,817.0,427.0,504.0,631.0
631.0,393.0,338.0,394.0,312.0
384.0,450.0,255.0,746.0,349.0
362.0,575.0,246.0,410.0,441.0
302.0,601.0,255.0,452.0,458.0
304.0,653.0,267.0,390.0,499.0
413.0,644.0,298.0,488.0,493.0
352.0,662.0,314.0,479.0,507.0
358.0,656.0,278.0,427.0,503.0
344.0,658.0,311.0,430.0,507.0
345.0,574.0,324.0,466.0,447.0
501.0,550.0,311.0,831.0,434.0
633.0,590.0,318.0,1119.0,467.0
622.0,540.0,334.0,1066.0,435.0
534.0,519.0,346.0,1111.0,420.0
484.0,512.0,316.0,1057.0,418.0
680.0,586.0,295.0,1064.0,479.0
615.0,736.0,323.0,1089.0,590.0
567.0,611.0,284.0,1096.0,490.0
529.0,658.0,280.0,708.0,515.0
420.0,560.0,228.0,916.0,432.0
269.0,535.0,356.0,306.0,406.0
254.0,537.0,295.0,362.0,400.0
248.0,477.0,278.0,304.0,351.0
262.0,516.0,195.0,412.0,379.0
257.0,475.0,204.0,399.0,346.0
239.0,462.0,231.0,382.0,331.0
226.0,416.0,311.0,246.0,291.0
219.0,330.0,225.0,217.0,224.0
189.0,254.0,142.0,273.0,163.0
65.0,59.0,105.0,132.0,85.0
62.0,59.0,90.0,97.0,69.0
54.0,54.0,85.0,68.0,52.0
59.0,56.0,110.0,70.0,46.0
55.0,57.0,101.0,75.0,32.0
57.0,56.0,89.0,33.0,23.0
64.0,57.0,90.0,42.0,22.0
66.0,61.0,132.0,18.0,32.0
67.0,71.0,104.0,56.0,54.0
91.0,80.0,166.0,79.0,79.0
117.0,107.0,196.0,108.0,88.0
147.0,162.0,278.0,144.0,172.0
168.0,322.0,314.0,271.0,255.0
257.0,637.0,389.0,502.0,451.0
397.0,718.0,388.0,580.0,643.0
449.0,733.0,359.0,642.0,714.0
399.0,732.0,354.0,622.0,657.0
421.0,681.0,490.0,511.0,555.0
307.0,658.0,441.0,495.0,507.0
199.0,646.0,283.0,640.0,478.0
182.0,663.0,282.0,442.0,584.0
193.0,611.0,291.0,354.0,472.0
181.0,398.0,245.0,397.0,487.0
163.0,155.0,278.0,381.0,417.0
213.0,136.0,367.0,411.0,461.0
181.0,146.0,320.0,328.0,474.0
192.0,146.0,330.0,399.0,466.0
185.0,149.0,370.0,448.0,511.0
185.0,150.0,378.0,369.0,454.0
358.0,143.0,377.0,543.0,552.0
315.0,134.0,378.0,475.0,588.0
433.0,142.0,375.0,1051.0,557.0
420.0,143.0,359.0,1109.0,582.0
350.0,144.0,362.0,1077.0,613.0
357.0,145.0,379.0,1128.0,683.0
387.0,157.0,411.0,1047.0,710.0
412.0,142.0,371.0,1115.0,599.0
271.0,127.0,282.0,318.0,520.0
252.0,110.0,236.0,341.0,475.0
168.0,112.0,286.0,425.0,459.0
139.0,97.0,216.0,383.0,439.0
141.0,94.0,192.0,366.0,367.0
124.0,95.0,221.0,416.0,351.0
126.0,82.0,194.0,355.0,342.0
119.0,77.0,189.0,282.0,282.0
104.0,76.0,138.0,461.0,278.0
94.0,67.0,133.0,266.0,193.0
84.0,60.0,128.0,211.0,160.0
70.0,57.0,179.0,109.0,88.0
68.0,56.0,199.0,101.0,95.0
58.0,56.0,166.0,65.0,110.0
61.0,60.0,80.0,58.0,132.0
57.0,59.0,97.0,53.0,37.0
57.0,57.0,113.0,32.0,26.0
56.0,60.0,90.0,38.0,35.0
68.0,64.0,103.0,31.0,32.0
71.0,74.0,106.0,43.0,39.0
90.0,85.0,169.0,59.0,84.0
113.0,112.0,221.0,115.0,112.0
149.0,150.0,282.0,176.0,191.0
175.0,197.0,302.0,230.0,255.0
336.0,532.0,382.0,538.0,494.0
382.0,673.0,508.0,594.0,621.0
454.0,683.0,573.0,686.0,620.0
472.0,705.0,619.0,630.0,579.0
496.0,624.0,750.0,606.0,504.0
480.0,604.0,544.0,628.0,490.0
492.0,632.0,423.0,481.0,562.0
439.0,521.0,269.0,554.0,472.0
230.0,265.0,257.0,489.0,519.0
218.0,157.0,302.0,438.0,470.0
211.0,155.0,300.0,467.0,496.0
184.0,153.0,268.0,445.0,471.0
189.0,157.0,301.0,367.0,483.0
196.0,152.0,280.0,410.0,470.0
195.0,150.0,314.0,447.0,491.0
417.0,142.0,312.0,437.0,471.0
504.0,158.0,338.0,424.0,543.0
475.0,146.0,357.0,699.0,653.0
283.0,165.0,363.0,1031.0,464.0
309.0,161.0,432.0,957.0,495.0
371.0,151.0,330.0,1083.0,619.0
378.0,160.0,370.0,705.0,654.0
388.0,159.0,334.0,1121.0,693.0
361.0,148.0,342.0,956.0,587.0
342.0,136.0,295.0,413.0,534.0
154.0,117.0,227.0,338.0,468.0
150.0,113.0,231.0,315.0,437.0
151.0,106.0,351.0,444.0,390.0
133.0,106.0,268.0,357.0,381.0
129.0,101.0,269.0,331.0,377.0
118.0,88.0,249.0,317.0,363.0
120.0,82.0,156.0,284.0,297.0
107.0,78.0,127.0,279.0,286.0
92.0,69.0,113.0,225.0,189.0
82.0,60.0,104.0,199.0,147.0
201.0,251.0,69.0,37.0,162.0
184.0,180.0,49.0,35.0,106.0
184.0,158.0,40.0,23.0,87.0
165.0,146.0,32.0,26.0,77.0
164.0,103.0,30.0,24.0,45.0
164.0,132.0,29.0,21.0,64.0
154.0,119.0,21.0,24.0,54.0
150.0,114.0,23.0,22.0,50.0
154.0,106.0,28.0,25.0,44.0
157.0,93.0,40.0,30.0,36.0
168.0,113.0,41.0,43.0,52.0
175.0,166.0,68.0,65.0,96.0
191.0,193.0,68.0,65.0,119.0
205.0,325.0,90.0,80.0,223.0
213.0,322.0,102.0,87.0,224.0
234.0,516.0,143.0,106.0,376.0
246.0,486.0,144.0,105.0,356.0
263.0,636.0,165.0,122.0,475.0
267.0,579.0,165.0,142.0,433.0
271.0,686.0,193.0,148.0,518.0
282.0,584.0,190.0,163.0,442.0
279.0,689.0,200.0,164.0,524.0
284.0,600.0,205.0,162.0,459.0
289.0,715.0,201.0,155.0,546.0
289.0,560.0,188.0,159.0,431.0
599.0,561.0,192.0,171.0,433.0
488.0,522.0,210.0,169.0,403.0
347.0,588.0,194.0,148.0,454.0
294.0,527.0,184.0,150.0,408.0
299.0,512.0,173.0,152.0,398.0
280.0,462.0,166.0,149.0,360.0
278.0,412.0,202.0,161.0,324.0
286.0,496.0,182.0,153.0,386.0
300.0,481.0,181.0,145.0,376.0
273.0,463.0,192.0,154.0,362.0
277.0,441.0,157.0,152.0,344.0
273.0,498.0,169.0,126.0,384.0
279.0,510.0,159.0,146.0,390.0
255.0,588.0,156.0,142.0,443.0
262.0,456.0,145.0,119.0,340.0
255.0,459.0,132.0,125.0,339.0
260.0,459.0,125.0,130.0,336.0
268.0,462.0,133.0,123.0,338.0
256.0,400.0,131.0,115.0,291.0
248.0,500.0,127.0,113.0,364.0
251.0,498.0,132.0,95.0,359.0
222.0,390.0,103.0,85.0,275.0
211.0,404.0,73.0,71.0,281.0
72.0,62.0,199.0,152.0,109.0
66.0,66.0,194.0,88.0,70.0
58.0,58.0,94.0,116.0,70.0
55.0,59.0,87.0,83.0,55.0
54.0,55.0,76.0,89.0,35.0
54.0,57.0,82.0,62.0,32.0
56.0,57.0,75.0,43.0,36.0
69.0,61.0,97.0,49.0,46.0
76.0,72.0,121.0,69.0,60.0
92.0,82.0,171.0,69.0,73.0
108.0,109.0,193.0,86.0,122.0
150.0,149.0,266.0,201.0,184.0
176.0,199.0,326.0,272.0,263.0
303.0,425.0,480.0,414.0,471.0
358.0,637.0,419.0,543.0,609.0
466.0,697.0,422.0,554.0,678.0
438.0,714.0,287.0,836.0,678.0
424.0,714.0,322.0,993.0,675.0
444.0,606.0,310.0,629.0,569.0
309.0,172.0,371.0,490.0,550.0
184.0,150.0,405.0,723.0,494.0
181.0,150.0,418.0,1127.0,536.0
192.0,156.0,328.0,609.0,543.0
252.0,153.0,315.0,431.0,494.0
239.0,142.0,297.0,694.0,497.0
250.0,152.0,294.0,765.0,504.0
178.0,157.0,281.0,617.0,513.0
261.0,154.0,358.0,1068.0,512.0
405.0,156.0,315.0,1152.0,594.0
459.0,158.0,312.0,1140.0,523.0
442.0,144.0,323.0,1153.0,592.0
412.0,150.0,326.0,1095.0,553.0
361.0,156.0,348.0,1101.0,544.0
327.0,160.0,411.0,1103.0,500.0
355.0,163.0,466.0,1119.0,612.0
390.0,151.0,315.0,873.0,598.0
402.0,138.0,337.0,487.0,514.0
395.0,133.0,386.0,526.0,486.0
391.0,121.0,398.0,576.0,482.0
403.0,110.0,273.0,359.0,459.0
223.0,111.0,235.0,442.0,458.0
135.0,106.0,216.0,375.0,458.0
141.0,99.0,226.0,266.0,347.0
142.0,97.0,341.0,336.0,366.0
136.0,91.0,212.0,260.0,345.0
129.0,91.0,197.0,814.0,353.0
105.0,76.0,179.0,326.0,257.0
102.0,67.0,156.0,296.0,221.0
75.0,60.0,118.0,95.0,107.0
65.0,54.0,103.0,82.0,60.0
58.0,57.0,97.0,57.0,45.0
59.0,56.0,96.0,57.0,56.0
51.0,62.0,81.0,57.0,42.0
59.0,59.0,106.0,52.0,39.0
65.0,57.0,111.0,22.0,22.0
65.0,64.0,110.0,45.0,42.0
70.0,68.0,109.0,23.0,59.0
84.0,85.0,160.0,73.0,89.0
107.0,109.0,205.0,134.0,101.0
152.0,159.0,291.0,145.0,195.0
163.0,277.0,329.0,292.0,287.0
316.0,502.0,393.0,500.0,513.0
383.0,679.0,519.0,681.0,639.0
327.0,727.0,809.0,700.0,712.0
293.0,768.0,640.0,932.0,681.0
534.0,703.0,1021.0,612.0,584.0
434.0,649.0,857.0,560.0,488.0
253.0,655.0,784.0,504.0,460.0
176.0,620.0,489.0,457.0,475.0
172.0,605.0,399.0,445.0,462.0
180.0,565.0,323.0,425.0,464.0
193.0,174.0,312.0,431.0,496.0
177.0,152.0,313.0,490.0,431.0
201.0,154.0,292.0,436.0,459.0
179.0,144.0,283.0,429.0,478.0
