c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
18.0,37.0,124.0,156.0,217.0,60.0,73.0,53.0,64.0,26.0
17.0,38.0,132.0,156.0,288.0,62.0,73.0,64.0,62.0,40.0
19.0,46.0,121.0,194.0,261.0,71.0,83.0,81.0,63.0,47.0
17.0,46.0,122.0,166.0,254.0,61.0,76.0,63.0,77.0,32.0
18.0,54.0,153.0,170.0,251.0,63.0,73.0,59.0,75.0,47.0
18.0,46.0,146.0,221.0,257.0,75.0,86.0,31.0,73.0,34.0
21.0,54.0,142.0,253.0,292.0,75.0,90.0,33.0,34.0,16.0
20.0,56.0,146.0,204.0,273.0,69.0,84.0,62.0,69.0,32.0
17.0,58.0,218.0,351.0,282.0,76.0,46.0,52.0,60.0,28.0
17.0,75.0,163.0,270.0,271.0,86.0,54.0,59.0,37.0,30.0
18.0,56.0,173.0,219.0,259.0,75.0,90.0,62.0,73.0,29.0
22.0,54.0,174.0,236.0,309.0,65.0,81.0,59.0,73.0,35.0
18.0,53.0,163.0,168.0,269.0,78.0,105.0,66.0,66.0,38.0
20.0,45.0,203.0,162.0,317.0,69.0,81.0,68.0,75.0,42.0
16.0,45.0,130.0,176.0,282.0,101.0,121.0,70.0,37.0,49.0
17.0,51.0,163.0,192.0,355.0,68.0,83.0,65.0,34.0,76.0
18.0,48.0,157.0,174.0,263.0,63.0,78.0,63.0,69.0,84.0
17.0,59.0,134.0,189.0,301.0,65.0,79.0,62.0,75.0,58.0
15.0,47.0,141.0,191.0,317.0,66.0,80.0,63.0,68.0,27.0
18.0,44.0,130.0,201.0,349.0,62.0,76.0,66.0,76.0,37.0
17.0,47.0,141.0,222.0,285.0,68.0,85.0,66.0,68.0,31.0
16.0,40.0,137.0,310.0,248.0,76.0,88.0,75.0,73.0,33.0
18.0,49.0,132.0,247.0,337.0,77.0,93.0,72.0,77.0,24.0
17.0,130.0,157.0,237.0,274.0,69.0,88.0,64.0,76.0,42.0
18.0,67.0,178.0,293.0,328.0,92.0,116.0,62.0,68.0,50.0
18.0,52.0,152.0,222.0,415.0,66.0,84.0,57.0,74.0,33.0
16.0,55.0,139.0,279.0,294.0,66.0,85.0,81.0,79.0,34.0
15.0,49.0,151.0,288.0,264.0,45.0,105.0,33.0,67.0,39.0
17.0,58.0,168.0,286.0,300.0,71.0,85.0,70.0,86.0,39.0
17.0,52.0,165.0,236.0,305.0,68.0,86.0,63.0,74.0,36.0
17.0,57.0,172.0,204.0,327.0,87.0,107.0,74.0,80.0,50.0
17.0,60.0,192.0,211.0,431.0,73.0,93.0,63.0,88.0,46.0
19.0,60.0,168.0,181.0,273.0,114.0,141.0,64.0,106.0,54.0
15.0,54.0,153.0,213.0,514.0,80.0,93.0,139.0,40.0,54.0
17.0,61.0,158.0,220.0,430.0,79.0,95.0,83.0,74.0,42.0
17.0,65.0,180.0,178.0,636.0,127.0,155.0,65.0,99.0,29.0
16.0,72.0,197.0,235.0,300.0,81.0,102.0,67.0,83.0,30.0
15.0,63.0,186.0,216.0,345.0,70.0,87.0,64.0,76.0,36.0
14.0,67.0,171.0,271.0,378.0,77.0,92.0,66.0,79.0,39.0
16.0,67.0,173.0,207.0,494.0,77.0,93.0,63.0,86.0,57.0
15.0,64.0,190.0,381.0,388.0,74.0,84.0,61.0,75.0,47.0
15.0,65.0,195.0,274.0,332.0,36.0,85.0,64.0,81.0,65.0
18.0,74.0,222.0,272.0,412.0,99.0,61.0,68.0,82.0,67.0
17.0,69.0,253.0,273.0,395.0,86.0,101.0,31.0,39.0,19.0
16.0,63.0,212.0,312.0,297.0,72.0,85.0,71.0,84.0,40.0
21.0,69.0,193.0,277.0,468.0,75.0,93.0,68.0,92.0,41.0
26.0,64.0,195.0,332.0,427.0,91.0,106.0,75.0,84.0,45.0
14.0,62.0,184.0,188.0,447.0,71.0,84.0,66.0,77.0,42.0
16.0,58.0,242.0,292.0,422.0,74.0,87.0,60.0,86.0,33.0
15.0,60.0,220.0,382.0,348.0,86.0,98.0,64.0,85.0,35.0
15.0,58.0,167.0,261.0,340.0,91.0,124.0,91.0,105.0,44.0
13.0,64.0,192.0,302.0,335.0,91.0,111.0,77.0,94.0,30.0
14.0,58.0,183.0,217.0,326.0,68.0,84.0,59.0,90.0,55.0
16.0,56.0,178.0,190.0,385.0,69.0,84.0,67.0,88.0,36.0
13.0,52.0,194.0,217.0,628.0,86.0,105.0,84.0,101.0,45.0
16.0,65.0,183.0,220.0,406.0,75.0,93.0,77.0,94.0,47.0
18.0,52.0,168.0,192.0,295.0,78.0,96.0,100.0,128.0,48.0
26.0,51.0,182.0,250.0,290.0,90.0,106.0,104.0,115.0,44.0
17.0,50.0,164.0,247.0,305.0,88.0,105.0,75.0,85.0,40.0
15.0,56.0,153.0,250.0,273.0,89.0,102.0,69.0,84.0,32.0
18.0,44.0,154.0,272.0,344.0,77.0,47.0,64.0,39.0,44.0
18.0,34.0,164.0,285.0,285.0,83.0,47.0,82.0,95.0,35.0
17.0,45.0,194.0,247.0,315.0,78.0,89.0,60.0,83.0,45.0
19.0,44.0,174.0,283.0,290.0,74.0,45.0,65.0,83.0,43.0
17.0,37.0,154.0,316.0,275.0,75.0,88.0,74.0,92.0,38.0
18.0,38.0,160.0,302.0,220.0,64.0,78.0,65.0,98.0,41.0
21.0,48.0,177.0,264.0,335.0,73.0,85.0,63.0,68.0,36.0
23.0,38.0,172.0,229.0,290.0,62.0,73.0,61.0,67.0,32.0
21.0,34.0,159.0,221.0,208.0,64.0,76.0,69.0,90.0,29.0
20.0,35.0,175.0,205.0,218.0,70.0,85.0,59.0,74.0,27.0
18.0,32.0,160.0,189.0,226.0,78.0,93.0,57.0,74.0,29.0
19.0,37.0,185.0,227.0,194.0,83.0,102.0,52.0,71.0,38.0
18.0,36.0,169.0,188.0,209.0,60.0,73.0,68.0,83.0,38.0
19.0,32.0,201.0,208.0,268.0,56.0,74.0,50.0,74.0,39.0
17.0,37.0,161.0,211.0,270.0,56.0,67.0,51.0,65.0,33.0
18.0,36.0,128.0,226.0,238.0,59.0,70.0,57.0,69.0,31.0
16.0,41.0,154.0,182.0,396.0,60.0,73.0,74.0,87.0,30.0
16.0,39.0,129.0,157.0,240.0,60.0,73.0,57.0,70.0,26.0
15.0,32.0,121.0,175.0,313.0,55.0,67.0,56.0,77.0,28.0
15.0,32.0,120.0,163.0,204.0,45.0,53.0,60.0,92.0,31.0
15.0,30.0,125.0,162.0,196.0,51.0,60.0,53.0,68.0,24.0
14.0,27.0,126.0,161.0,162.0,51.0,60.0,53.0,53.0,26.0
14.0,23.0,124.0,189.0,163.0,45.0,53.0,43.0,42.0,22.0
15.0,27.0,127.0,197.0,167.0,45.0,54.0,41.0,43.0,19.0
16.0,22.0,106.0,291.0,182.0,44.0,53.0,40.0,42.0,21.0
14.0,20.0,112.0,267.0,207.0,42.0,47.0,34.0,38.0,26.0
15.0,22.0,108.0,236.0,181.0,35.0,42.0,37.0,35.0,26.0
14.0,19.0,113.0,257.0,212.0,40.0,51.0,31.0,36.0,0.0
15.0,18.0,111.0,277.0,182.0,37.0,0.0,0.0,0.0,0.0
0.0,0.0,105.0,262.0,166.0,35.0,42.0,30.0,0.0,0.0
12.0,0.0,92.0,269.0,158.0,42.0,52.0,0.0,0.0,0.0
10.0,16.0,95.0,222.0,183.0,37.0,44.0,29.0,36.0,0.0
10.0,16.0,103.0,0.0,154.0,34.0,42.0,30.0,33.0,14.0
0.0,20.0,75.0,198.0,155.0,44.0,50.0,31.0,0.0,0.0
11.0,0.0,73.0,168.0,168.0,33.0,40.0,0.0,0.0,14.0
0.0,0.0,93.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
0.0,0.0,73.0,189.0,134.0,0.0,0.0,0.0,0.0,0.0
0.0,15.0,0.0,158.0,149.0,0.0,0.0,0.0,0.0,0.0
0.0,16.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.0,63.0,142.0,0.0,34.0,42.0,0.0,0.0,0.0
0.0,0.0,65.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
0.0,0.0,65.0,167.0,124.0,0.0,0.0,31.0,0.0,0.0
10.0,0.0,61.0,149.0,138.0,32.0,0.0,0.0,0.0,0.0
0.0,0.0,65.0,0.0,0.0,0.0,0.0,28.0,30.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
10.0,0.0,62.0,0.0,146.0,0.0,0.0,0.0,0.0,14.0
0.0,14.0,57.0,141.0,152.0,0.0,0.0,0.0,0.0,0.0
10.0,15.0,0.0,201.0,0.0,34.0,40.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,39.0,46.0,31.0,30.0,0.0
11.0,0.0,0.0,203.0,140.0,34.0,41.0,0.0,0.0,0.0
10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.0,17.0,71.0,0.0,0.0,40.0,0.0,30.0,28.0,13.0
11.0,0.0,69.0,153.0,162.0,35.0,41.0,0.0,0.0,0.0
12.0,14.0,77.0,0.0,0.0,35.0,41.0,0.0,0.0,0.0
11.0,0.0,86.0,152.0,145.0,43.0,50.0,29.0,31.0,0.0
12.0,16.0,0.0,0.0,148.0,38.0,44.0,28.0,33.0,14.0
11.0,18.0,0.0,158.0,151.0,35.0,43.0,0.0,33.0,15.0
12.0,22.0,85.0,221.0,201.0,47.0,55.0,35.0,35.0,14.0
11.0,24.0,100.0,293.0,211.0,43.0,52.0,32.0,36.0,16.0
12.0,25.0,138.0,266.0,200.0,53.0,58.0,37.0,43.0,18.0
14.0,24.0,129.0,310.0,186.0,65.0,71.0,39.0,45.0,22.0
15.0,28.0,122.0,330.0,249.0,66.0,78.0,42.0,50.0,22.0
13.0,33.0,146.0,386.0,265.0,59.0,67.0,48.0,56.0,24.0
13.0,35.0,159.0,393.0,431.0,64.0,73.0,52.0,60.0,26.0
14.0,36.0,174.0,330.0,363.0,63.0,72.0,186.0,72.0,35.0
14.0,37.0,212.0,254.0,337.0,67.0,78.0,171.0,74.0,54.0
13.0,37.0,236.0,232.0,396.0,80.0,93.0,182.0,74.0,48.0
14.0,40.0,251.0,294.0,357.0,68.0,78.0,185.0,75.0,35.0
13.0,42.0,225.0,317.0,494.0,78.0,101.0,175.0,84.0,17.0
14.0,43.0,243.0,298.0,458.0,72.0,87.0,99.0,67.0,30.0
14.0,52.0,295.0,375.0,435.0,76.0,92.0,119.0,76.0,36.0
15.0,50.0,304.0,478.0,621.0,83.0,95.0,105.0,73.0,33.0
14.0,45.0,268.0,387.0,534.0,41.0,48.0,113.0,67.0,35.0
13.0,54.0,273.0,523.0,611.0,72.0,85.0,116.0,71.0,29.0
15.0,59.0,249.0,419.0,554.0,71.0,42.0,109.0,37.0,40.0
13.0,57.0,253.0,366.0,601.0,71.0,89.0,109.0,75.0,33.0
15.0,44.0,231.0,372.0,616.0,75.0,43.0,101.0,66.0,29.0
13.0,51.0,246.0,384.0,502.0,81.0,89.0,103.0,34.0,35.0
12.0,55.0,261.0,361.0,533.0,81.0,91.0,113.0,35.0,29.0
13.0,45.0,289.0,309.0,644.0,74.0,87.0,107.0,75.0,25.0
12.0,60.0,248.0,282.0,553.0,88.0,102.0,91.0,79.0,28.0
11.0,43.0,238.0,309.0,543.0,75.0,43.0,112.0,79.0,31.0
13.0,50.0,251.0,344.0,648.0,75.0,88.0,112.0,70.0,41.0
13.0,50.0,234.0,309.0,606.0,41.0,46.0,119.0,90.0,46.0
13.0,45.0,238.0,305.0,550.0,73.0,84.0,202.0,78.0,41.0
15.0,49.0,236.0,314.0,709.0,74.0,45.0,121.0,83.0,36.0
15.0,50.0,254.0,264.0,614.0,83.0,94.0,123.0,77.0,30.0
14.0,51.0,261.0,299.0,641.0,74.0,86.0,125.0,76.0,35.0
16.0,59.0,287.0,295.0,691.0,69.0,85.0,68.0,77.0,28.0
15.0,52.0,286.0,300.0,728.0,78.0,89.0,126.0,36.0,40.0
13.0,50.0,253.0,307.0,749.0,85.0,105.0,120.0,70.0,45.0
14.0,46.0,250.0,315.0,717.0,73.0,48.0,51.0,22.0,47.0
14.0,41.0,282.0,338.0,647.0,75.0,82.0,100.0,75.0,32.0
14.0,58.0,275.0,400.0,586.0,74.0,91.0,111.0,75.0,34.0
16.0,53.0,279.0,360.0,705.0,78.0,90.0,107.0,77.0,28.0
14.0,61.0,319.0,349.0,608.0,71.0,85.0,107.0,81.0,30.0
21.0,45.0,273.0,335.0,736.0,86.0,98.0,115.0,80.0,48.0
19.0,51.0,326.0,331.0,587.0,91.0,108.0,131.0,84.0,32.0
20.0,55.0,417.0,343.0,548.0,87.0,102.0,98.0,27.0,30.0
23.0,54.0,311.0,367.0,565.0,104.0,126.0,96.0,89.0,34.0
17.0,52.0,269.0,347.0,706.0,86.0,50.0,99.0,45.0,47.0
18.0,56.0,277.0,347.0,672.0,39.0,46.0,128.0,100.0,25.0
21.0,58.0,298.0,370.0,640.0,109.0,126.0,94.0,79.0,31.0
19.0,55.0,292.0,437.0,576.0,85.0,101.0,105.0,98.0,36.0
19.0,52.0,285.0,369.0,619.0,98.0,120.0,97.0,71.0,33.0
18.0,57.0,249.0,331.0,573.0,90.0,107.0,113.0,85.0,32.0
16.0,56.0,296.0,353.0,635.0,80.0,92.0,110.0,88.0,35.0
20.0,45.0,279.0,361.0,818.0,84.0,95.0,100.0,77.0,36.0
17.0,55.0,268.0,376.0,679.0,79.0,95.0,103.0,71.0,45.0
18.0,49.0,283.0,354.0,746.0,37.0,43.0,109.0,78.0,35.0
16.0,48.0,260.0,345.0,575.0,77.0,92.0,98.0,71.0,40.0
20.0,55.0,290.0,333.0,550.0,79.0,99.0,115.0,78.0,61.0
21.0,58.0,331.0,362.0,657.0,94.0,110.0,103.0,75.0,38.0
17.0,50.0,343.0,319.0,627.0,71.0,87.0,48.0,39.0,16.0
19.0,57.0,319.0,326.0,567.0,88.0,56.0,105.0,75.0,33.0
18.0,63.0,299.0,285.0,716.0,79.0,92.0,60.0,30.0,42.0
19.0,62.0,302.0,339.0,961.0,70.0,85.0,113.0,80.0,38.0
18.0,67.0,269.0,304.0,828.0,96.0,109.0,61.0,81.0,32.0
18.0,66.0,254.0,308.0,608.0,90.0,96.0,122.0,84.0,50.0
20.0,65.0,277.0,376.0,862.0,79.0,95.0,116.0,83.0,35.0
28.0,77.0,282.0,357.0,679.0,85.0,101.0,118.0,79.0,41.0
17.0,61.0,247.0,311.0,602.0,80.0,95.0,115.0,88.0,17.0
19.0,61.0,288.0,366.0,656.0,73.0,93.0,119.0,42.0,34.0
18.0,64.0,299.0,364.0,664.0,85.0,98.0,132.0,117.0,37.0
18.0,53.0,276.0,293.0,543.0,97.0,59.0,124.0,88.0,19.0
17.0,56.0,280.0,376.0,577.0,122.0,74.0,97.0,88.0,49.0
18.0,68.0,293.0,358.0,609.0,142.0,172.0,110.0,91.0,41.0
19.0,63.0,263.0,338.0,561.0,50.0,61.0,112.0,85.0,41.0
21.0,59.0,260.0,307.0,692.0,123.0,76.0,101.0,94.0,47.0
19.0,54.0,296.0,353.0,559.0,129.0,151.0,113.0,44.0,50.0
19.0,58.0,300.0,381.0,548.0,89.0,110.0,109.0,91.0,60.0
18.0,61.0,307.0,407.0,574.0,87.0,104.0,96.0,45.0,44.0
19.0,63.0,382.0,352.0,538.0,90.0,53.0,94.0,88.0,48.0
19.0,52.0,319.0,398.0,683.0,106.0,127.0,97.0,104.0,59.0
19.0,59.0,310.0,301.0,596.0,91.0,54.0,80.0,109.0,75.0
20.0,57.0,301.0,326.0,554.0,83.0,101.0,87.0,91.0,47.0
21.0,50.0,266.0,360.0,534.0,82.0,103.0,87.0,84.0,38.0
17.0,51.0,356.0,333.0,559.0,106.0,129.0,82.0,85.0,40.0
20.0,54.0,294.0,304.0,418.0,98.0,117.0,65.0,87.0,41.0
21.0,46.0,259.0,365.0,501.0,77.0,96.0,71.0,96.0,19.0
24.0,47.0,266.0,329.0,790.0,83.0,106.0,71.0,94.0,52.0
19.0,45.0,246.0,418.0,467.0,88.0,107.0,73.0,51.0,48.0
22.0,41.0,245.0,348.0,460.0,75.0,94.0,78.0,99.0,41.0
21.0,44.0,313.0,351.0,405.0,75.0,86.0,62.0,99.0,46.0
20.0,39.0,251.0,353.0,563.0,76.0,44.0,62.0,84.0,36.0
20.0,35.0,272.0,402.0,380.0,76.0,92.0,60.0,84.0,41.0
19.0,37.0,228.0,425.0,441.0,74.0,88.0,60.0,75.0,51.0
21.0,41.0,192.0,405.0,328.0,73.0,88.0,65.0,87.0,86.0
24.0,33.0,164.0,351.0,390.0,68.0,43.0,66.0,79.0,50.0
19.0,37.0,191.0,382.0,505.0,74.0,93.0,70.0,83.0,38.0
19.0,34.0,167.0,302.0,435.0,74.0,88.0,53.0,104.0,56.0
26.0,34.0,161.0,290.0,374.0,65.0,79.0,60.0,97.0,44.0
20.0,43.0,162.0,290.0,426.0,77.0,93.0,69.0,101.0,33.0
19.0,40.0,170.0,277.0,365.0,69.0,82.0,61.0,92.0,37.0
21.0,35.0,174.0,254.0,320.0,80.0,101.0,66.0,84.0,40.0
18.0,31.0,170.0,264.0,373.0,105.0,134.0,55.0,73.0,40.0
20.0,34.0,166.0,258.0,335.0,96.0,119.0,47.0,59.0,29.0
18.0,28.0,149.0,222.0,331.0,61.0,79.0,49.0,60.0,33.0
18.0,28.0,141.0,242.0,327.0,58.0,75.0,49.0,59.0,32.0
17.0,31.0,156.0,221.0,298.0,78.0,101.0,38.0,54.0,34.0
17.0,26.0,148.0,208.0,284.0,105.0,136.0,50.0,64.0,30.0
16.0,24.0,227.0,257.0,378.0,54.0,66.0,42.0,55.0,43.0
15.0,29.0,176.0,205.0,273.0,68.0,80.0,39.0,56.0,44.0
14.0,23.0,101.0,203.0,257.0,0.0,74.0,45.0,58.0,34.0
14.0,27.0,140.0,190.0,262.0,50.0,65.0,45.0,59.0,0.0
14.0,25.0,121.0,217.0,216.0,54.0,65.0,39.0,57.0,27.0
15.0,19.0,109.0,288.0,230.0,44.0,52.0,40.0,53.0,23.0
13.0,17.0,206.0,407.0,238.0,46.0,55.0,48.0,58.0,0.0
13.0,20.0,140.0,330.0,174.0,0.0,57.0,0.0,0.0,19.0
14.0,0.0,101.0,270.0,239.0,0.0,57.0,0.0,40.0,23.0
13.0,19.0,124.0,290.0,192.0,43.0,0.0,33.0,0.0,17.0
12.0,18.0,260.0,413.0,179.0,46.0,59.0,0.0,43.0,19.0
12.0,16.0,123.0,241.0,204.0,37.0,43.0,33.0,39.0,19.0
0.0,15.0,100.0,178.0,179.0,40.0,54.0,0.0,0.0,0.0
11.0,0.0,91.0,172.0,0.0,47.0,56.0,0.0,0.0,0.0
0.0,15.0,79.0,170.0,163.0,0.0,0.0,0.0,0.0,17.0
0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,76.0,156.0,190.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,63.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,76.0,0.0,0.0,39.0,52.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18.0,69.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
0.0,0.0,63.0,157.0,206.0,34.0,41.0,0.0,0.0,0.0
0.0,0.0,74.0,163.0,152.0,32.0,40.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,33.0,0.0
0.0,0.0,0.0,153.0,193.0,0.0,0.0,32.0,36.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,63.0,151.0,185.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,88.0,166.0,154.0,0.0,0.0,34.0,0.0,0.0
9.0,16.0,79.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,39.0,41.0,47.0,16.0
10.0,0.0,75.0,0.0,0.0,0.0,49.0,29.0,38.0,15.0
0.0,14.0,75.0,0.0,0.0,35.0,43.0,32.0,37.0,0.0
11.0,0.0,0.0,0.0,0.0,33.0,41.0,30.0,35.0,0.0
0.0,18.0,90.0,0.0,172.0,0.0,0.0,30.0,36.0,0.0
0.0,15.0,83.0,183.0,178.0,0.0,0.0,0.0,0.0,0.0
11.0,19.0,89.0,0.0,182.0,44.0,53.0,37.0,34.0,15.0
11.0,21.0,83.0,154.0,221.0,46.0,55.0,31.0,40.0,19.0
13.0,17.0,96.0,257.0,191.0,45.0,55.0,38.0,46.0,17.0
11.0,24.0,153.0,236.0,213.0,42.0,53.0,38.0,44.0,21.0
13.0,23.0,112.0,250.0,223.0,50.0,58.0,40.0,47.0,26.0
14.0,23.0,130.0,305.0,268.0,54.0,64.0,49.0,51.0,21.0
13.0,31.0,145.0,335.0,274.0,51.0,65.0,45.0,53.0,38.0
12.0,36.0,149.0,426.0,459.0,66.0,84.0,53.0,64.0,26.0
14.0,36.0,185.0,347.0,507.0,65.0,75.0,66.0,79.0,37.0
15.0,38.0,235.0,285.0,463.0,74.0,89.0,72.0,68.0,32.0
14.0,40.0,254.0,235.0,344.0,83.0,95.0,85.0,72.0,36.0
15.0,44.0,211.0,283.0,436.0,83.0,96.0,90.0,86.0,38.0
14.0,48.0,233.0,329.0,526.0,82.0,91.0,50.0,87.0,41.0
14.0,44.0,275.0,312.0,434.0,84.0,102.0,86.0,89.0,46.0
15.0,45.0,295.0,343.0,439.0,87.0,101.0,98.0,76.0,29.0
14.0,45.0,272.0,423.0,677.0,92.0,108.0,104.0,82.0,42.0
15.0,48.0,316.0,357.0,497.0,95.0,113.0,102.0,85.0,27.0
13.0,49.0,304.0,379.0,597.0,99.0,57.0,117.0,81.0,37.0
12.0,59.0,291.0,380.0,606.0,94.0,54.0,104.0,76.0,24.0
15.0,59.0,254.0,444.0,578.0,83.0,100.0,114.0,91.0,24.0
16.0,52.0,285.0,404.0,702.0,72.0,87.0,108.0,83.0,30.0
13.0,48.0,262.0,348.0,677.0,79.0,96.0,93.0,71.0,28.0
13.0,56.0,253.0,375.0,662.0,37.0,89.0,99.0,76.0,25.0
11.0,56.0,327.0,350.0,669.0,74.0,89.0,105.0,97.0,27.0
11.0,54.0,244.0,385.0,728.0,73.0,42.0,107.0,83.0,23.0
14.0,67.0,222.0,333.0,590.0,73.0,30.0,110.0,77.0,22.0
14.0,65.0,248.0,329.0,645.0,85.0,96.0,96.0,80.0,28.0
13.0,69.0,288.0,324.0,589.0,75.0,85.0,100.0,73.0,25.0
14.0,60.0,244.0,320.0,521.0,76.0,47.0,102.0,79.0,30.0
15.0,61.0,307.0,306.0,619.0,81.0,94.0,98.0,72.0,24.0
14.0,62.0,253.0,288.0,559.0,75.0,88.0,96.0,66.0,28.0
14.0,61.0,354.0,308.0,638.0,90.0,108.0,94.0,92.0,37.0
14.0,70.0,317.0,311.0,517.0,75.0,44.0,108.0,67.0,32.0
15.0,60.0,274.0,293.0,618.0,73.0,90.0,47.0,36.0,22.0
16.0,59.0,300.0,309.0,697.0,75.0,87.0,107.0,86.0,32.0
15.0,62.0,244.0,310.0,636.0,78.0,93.0,103.0,79.0,30.0
13.0,51.0,289.0,366.0,672.0,41.0,48.0,53.0,36.0,26.0
15.0,65.0,296.0,402.0,578.0,85.0,97.0,128.0,93.0,29.0
15.0,70.0,257.0,397.0,643.0,101.0,119.0,93.0,80.0,30.0
13.0,69.0,269.0,350.0,662.0,117.0,134.0,100.0,93.0,36.0
17.0,80.0,273.0,400.0,763.0,92.0,103.0,106.0,84.0,30.0
15.0,71.0,297.0,377.0,691.0,77.0,95.0,114.0,78.0,33.0
16.0,75.0,297.0,323.0,636.0,134.0,169.0,104.0,80.0,28.0
16.0,57.0,291.0,415.0,716.0,93.0,110.0,122.0,144.0,15.0
17.0,75.0,282.0,427.0,628.0,75.0,92.0,89.0,81.0,16.0
15.0,61.0,274.0,377.0,582.0,76.0,88.0,103.0,99.0,31.0
20.0,68.0,263.0,417.0,580.0,79.0,93.0,108.0,83.0,30.0
16.0,59.0,297.0,476.0,619.0,80.0,94.0,114.0,92.0,38.0
16.0,75.0,324.0,398.0,516.0,79.0,97.0,109.0,81.0,37.0
16.0,70.0,257.0,438.0,601.0,80.0,91.0,98.0,83.0,35.0
18.0,57.0,266.0,379.0,709.0,81.0,96.0,105.0,84.0,33.0
16.0,61.0,274.0,327.0,570.0,68.0,82.0,148.0,50.0,29.0
16.0,65.0,274.0,358.0,553.0,87.0,53.0,103.0,84.0,32.0
16.0,53.0,239.0,323.0,690.0,71.0,91.0,97.0,79.0,32.0
18.0,58.0,259.0,303.0,689.0,74.0,93.0,104.0,87.0,29.0
20.0,68.0,253.0,333.0,687.0,79.0,97.0,106.0,94.0,46.0
20.0,59.0,251.0,354.0,675.0,86.0,97.0,99.0,79.0,29.0
27.0,56.0,272.0,322.0,609.0,90.0,110.0,99.0,76.0,29.0
18.0,67.0,272.0,324.0,521.0,50.0,59.0,88.0,74.0,26.0
19.0,62.0,280.0,344.0,607.0,76.0,29.0,97.0,83.0,28.0
18.0,56.0,268.0,308.0,602.0,73.0,87.0,102.0,71.0,48.0
17.0,56.0,259.0,325.0,613.0,77.0,89.0,142.0,103.0,30.0
18.0,61.0,243.0,371.0,598.0,77.0,44.0,47.0,83.0,35.0
17.0,63.0,266.0,369.0,650.0,74.0,87.0,108.0,85.0,30.0
17.0,64.0,267.0,343.0,569.0,79.0,92.0,106.0,97.0,33.0
26.0,70.0,317.0,360.0,609.0,75.0,92.0,130.0,91.0,32.0
19.0,66.0,319.0,394.0,731.0,78.0,94.0,100.0,80.0,38.0
15.0,63.0,293.0,323.0,683.0,82.0,101.0,95.0,38.0,47.0
21.0,66.0,269.0,355.0,860.0,93.0,110.0,94.0,83.0,19.0
17.0,65.0,310.0,296.0,575.0,84.0,99.0,137.0,98.0,39.0
18.0,67.0,287.0,314.0,554.0,99.0,120.0,86.0,95.0,39.0
18.0,60.0,302.0,327.0,629.0,101.0,124.0,216.0,105.0,36.0
19.0,65.0,308.0,316.0,603.0,41.0,105.0,116.0,97.0,38.0
19.0,57.0,299.0,380.0,576.0,95.0,114.0,87.0,104.0,45.0
20.0,66.0,261.0,339.0,555.0,95.0,113.0,222.0,50.0,45.0
22.0,59.0,298.0,304.0,520.0,77.0,99.0,123.0,94.0,39.0
17.0,52.0,297.0,337.0,485.0,86.0,100.0,93.0,93.0,58.0
20.0,62.0,289.0,343.0,527.0,89.0,103.0,92.0,108.0,82.0
19.0,58.0,343.0,342.0,491.0,79.0,99.0,101.0,102.0,51.0
20.0,54.0,290.0,352.0,437.0,108.0,138.0,70.0,85.0,43.0
24.0,51.0,274.0,396.0,483.0,81.0,104.0,77.0,108.0,40.0
19.0,50.0,257.0,356.0,456.0,78.0,95.0,86.0,91.0,38.0
23.0,50.0,275.0,341.0,442.0,95.0,114.0,74.0,86.0,37.0
19.0,47.0,254.0,328.0,440.0,73.0,89.0,66.0,89.0,37.0
21.0,49.0,300.0,291.0,392.0,69.0,88.0,72.0,78.0,41.0
19.0,46.0,245.0,378.0,584.0,69.0,81.0,63.0,80.0,35.0
